"Row_ID","Order_ID","Order_Date","Ship_Date","Customer_Name","City","Ship_Mode","Customer_ID","Country","Segment","Sales","State","Postal_Code","Region","Product_ID","Category","Sub_Category","Product_Name"
"5029","CA-2015-151792","2/9/2015","7/9/2015","Christina VanderZanden","Chicago","Second Class","CV-12295","United States","Consumer","239.976","Illinois","60653","Central","TEC-AC-10001606","Technology","Accessories","Logitech Wireless Performance Mouse MX for PC and Mac"
"5030","CA-2018-139304","29/01/2018","2/2/2018","Vivek Gonzalez","San Francisco","Standard Class","VG-21790","United States","Consumer","8.34","California","94109","West","OFF-AR-10001216","Office Supplies","Art","Newell 339"
"5031","CA-2018-139304","29/01/2018","2/2/2018","Vivek Gonzalez","San Francisco","Standard Class","VG-21790","United States","Consumer","8.57","California","94109","West","OFF-SU-10001664","Office Supplies","Supplies","Acme Office Executive Series Stainless Steel Trimmers"
"5032","CA-2018-139304","29/01/2018","2/2/2018","Vivek Gonzalez","San Francisco","Standard Class","VG-21790","United States","Consumer","119.616","California","94109","West","OFF-BI-10002498","Office Supplies","Binders","Clear Mylar Reinforcing Strips"
"5033","CA-2017-155166","26/12/2017","2/1/2018","Brenda Bowman","Vineland","Standard Class","BB-11545","United States","Corporate","212.94","New Jersey","8360","East","FUR-CH-10003968","Furniture","Chairs","Novimex Turbo Task Chair"
"5034","CA-2017-155166","26/12/2017","2/1/2018","Brenda Bowman","Vineland","Standard Class","BB-11545","United States","Corporate","26.49","New Jersey","8360","East","OFF-AP-10002765","Office Supplies","Appliances","Fellowes Advanced Computer Series Surge Protectors"
"5035","CA-2016-103954","9/8/2016","13/08/2016","Hallie Redmond","Milwaukee","Second Class","HR-14770","United States","Home Office","687.4","Wisconsin","53209","Central","FUR-BO-10004690","Furniture","Bookcases","OSullivan Cherrywood Estates Traditional Barrister Bookcase"
"5036","CA-2015-169803","6/4/2015","12/4/2015","Scott Cohen","Seattle","Standard Class","SC-20260","United States","Corporate","653.55","Washington","98115","West","FUR-TA-10000688","Furniture","Tables","Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base"
"5037","CA-2015-169803","6/4/2015","12/4/2015","Scott Cohen","Seattle","Standard Class","SC-20260","United States","Corporate","33.9","Washington","98115","West","TEC-AC-10003441","Technology","Accessories","Kingston Digital DataTraveler 32GB USB 2.0"
"5038","CA-2018-141719","17/11/2018","21/11/2018","Emily Grady","Naperville","Second Class","EG-13900","United States","Consumer","239.96","Illinois","60540","Central","TEC-AC-10003610","Technology","Accessories","Logitech Illuminated - Keyboard"
"5039","CA-2016-136469","11/7/2016","12/7/2016","Todd Sumrall","Wilmington","First Class","TS-21370","United States","Corporate","199.836","Delaware","19805","East","FUR-TA-10001520","Furniture","Tables","Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table"
"5040","CA-2016-136469","11/7/2016","12/7/2016","Todd Sumrall","Wilmington","First Class","TS-21370","United States","Corporate","716","Delaware","19805","East","TEC-PH-10001817","Technology","Phones","Wilson Electronics DB Pro Signal Booster"
"5041","CA-2016-136469","11/7/2016","12/7/2016","Todd Sumrall","Wilmington","First Class","TS-21370","United States","Corporate","221.06","Delaware","19805","East","OFF-BI-10004492","Office Supplies","Binders","Tuf-Vin Binders"
"5042","CA-2017-158694","10/11/2017","13/11/2017","Arianne Irving","Los Angeles","Second Class","AI-10855","United States","Consumer","67.71","California","90036","West","OFF-PA-10002421","Office Supplies","Paper","Embossed Ink Jet Note Cards"
"5043","CA-2017-158694","10/11/2017","13/11/2017","Arianne Irving","Los Angeles","Second Class","AI-10855","United States","Consumer","129.92","California","90036","West","OFF-AP-10000055","Office Supplies","Appliances","Belkin F9S820V06 8 Outlet Surge"
"5044","CA-2017-158694","10/11/2017","13/11/2017","Arianne Irving","Los Angeles","Second Class","AI-10855","United States","Consumer","467.46","California","90036","West","FUR-FU-10000965","Furniture","Furnishings","Howard Miller 11-1/2 Diameter Ridgewood Wall Clock"
"5045","CA-2017-158694","10/11/2017","13/11/2017","Arianne Irving","Los Angeles","Second Class","AI-10855","United States","Consumer","61.4","California","90036","West","OFF-PA-10001363","Office Supplies","Paper","Xerox 1933"
"5046","CA-2017-158694","10/11/2017","13/11/2017","Arianne Irving","Los Angeles","Second Class","AI-10855","United States","Consumer","720.76","California","90036","West","OFF-ST-10001496","Office Supplies","Storage","Standard Rollaway File with Lock"
"5047","CA-2017-158694","10/11/2017","13/11/2017","Arianne Irving","Los Angeles","Second Class","AI-10855","United States","Consumer","5.184","California","90036","West","OFF-BI-10004656","Office Supplies","Binders","Peel & Stick Add-On Corner Pockets"
"5048","CA-2017-158694","10/11/2017","13/11/2017","Arianne Irving","Los Angeles","Second Class","AI-10855","United States","Consumer","14.7","California","90036","West","OFF-AR-10001227","Office Supplies","Art","Newell 338"
"5049","US-2015-104759","31/03/2015","4/4/2015","Dorothy Dickinson","Chicago","Standard Class","DD-13570","United States","Consumer","8.134","Illinois","60610","Central","OFF-BI-10002071","Office Supplies","Binders","Fellowes Black Plastic Comb Bindings"
"5050","US-2015-104759","31/03/2015","4/4/2015","Dorothy Dickinson","Chicago","Standard Class","DD-13570","United States","Consumer","79.984","Illinois","60610","Central","TEC-AC-10004901","Technology","Accessories","Kensington SlimBlade Notebook Wireless Mouse with Nano Receiver"
"5051","CA-2016-150511","18/09/2016","24/09/2016","Adam Bellavance","Des Moines","Standard Class","AB-10060","United States","Home Office","18.54","Washington","98198","West","OFF-PA-10001776","Office Supplies","Paper","Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 600 Sets per Book"
"5052","CA-2016-134922","7/11/2016","11/11/2016","Karen Bern","Philadelphia","Standard Class","KB-16240","United States","Corporate","24.4","Pennsylvania","19140","East","OFF-EN-10000483","Office Supplies","Envelopes","White Envelopes, White Envelopes with Clear Poly Window"
"5053","US-2018-120607","19/05/2018","19/05/2018","John Castell","Atlanta","Same Day","JC-15775","United States","Consumer","195.64","Georgia","30318","South","OFF-PA-10003129","Office Supplies","Paper","Tops White Computer Printout Paper"
"5054","CA-2016-141243","3/1/2016","8/1/2016","Amy Hunt","Dallas","Second Class","AH-10465","United States","Consumer","398.4","Texas","75217","Central","TEC-AC-10003198","Technology","Accessories","Enermax Acrylux Wireless Keyboard"
"5055","CA-2016-141243","3/1/2016","8/1/2016","Amy Hunt","Dallas","Second Class","AH-10465","United States","Consumer","7.056","Texas","75217","Central","OFF-AR-10001246","Office Supplies","Art","Newell 317"
"5056","CA-2016-141243","3/1/2016","8/1/2016","Amy Hunt","Dallas","Second Class","AH-10465","United States","Consumer","1352.3976","Texas","75217","Central","FUR-BO-10003272","Furniture","Bookcases","OSullivan Living Dimensions 5-Shelf Bookcases"
"5057","CA-2016-162166","8/9/2016","11/9/2016","Neoma Murray","Moreno Valley","First Class","NM-18520","United States","Consumer","26.4","California","92553","West","OFF-PA-10002606","Office Supplies","Paper","Xerox 1928"
"5058","CA-2016-162166","8/9/2016","11/9/2016","Neoma Murray","Moreno Valley","First Class","NM-18520","United States","Consumer","41.88","California","92553","West","OFF-ST-10002486","Office Supplies","Storage","Eldon Shelf Savers Cubes and Bins"
"5059","CA-2017-120796","3/4/2017","7/4/2017","Carlos Soltero","Philadelphia","Standard Class","CS-11950","United States","Consumer","99.846","Pennsylvania","19140","East","OFF-BI-10004330","Office Supplies","Binders","GBC Velobind Prepunched Cover Sets, Regency Series"
"5060","CA-2017-109722","5/12/2017","7/12/2017","Theone Pippenger","Georgetown","Second Class","TP-21130","United States","Consumer","699.98","Kentucky","40324","South","TEC-PH-10000560","Technology","Phones","Samsung Galaxy S III - 16GB - pebble blue (T-Mobile)"
"5061","CA-2017-109722","5/12/2017","7/12/2017","Theone Pippenger","Georgetown","Second Class","TP-21130","United States","Consumer","584.82","Kentucky","40324","South","OFF-ST-10000060","Office Supplies","Storage","Fellowes Bankers Box Staxonsteel Drawer File/Stacking System"
"5062","CA-2016-136798","8/5/2016","12/5/2016","Daniel Lacy","Minneapolis","Standard Class","DL-12925","United States","Consumer","43.98","Minnesota","55407","Central","OFF-BI-10003684","Office Supplies","Binders","Wilson Jones Legal Size Ring Binders"
"5063","CA-2016-136798","8/5/2016","12/5/2016","Daniel Lacy","Minneapolis","Standard Class","DL-12925","United States","Consumer","377.97","Minnesota","55407","Central","TEC-PH-10000441","Technology","Phones","VTech DS6151"
"5064","CA-2016-136798","8/5/2016","12/5/2016","Daniel Lacy","Minneapolis","Standard Class","DL-12925","United States","Consumer","123.96","Minnesota","55407","Central","FUR-FU-10000723","Furniture","Furnishings","Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting"
"5065","CA-2018-122196","22/09/2018","24/09/2018","Christina Anderson","Wilmington","First Class","CA-12265","United States","Consumer","391.98","Delaware","19805","East","TEC-PH-10004977","Technology","Phones","GE 30524EE4"
"5066","CA-2018-142090","30/11/2018","7/12/2018","Shahid Collister","Burlington","Standard Class","SC-20380","United States","Consumer","383.976","North Carolina","27217","South","TEC-AC-10002001","Technology","Accessories","Logitech Wireless Gaming Headset G930"
"5067","CA-2018-142090","30/11/2018","7/12/2018","Shahid Collister","Burlington","Standard Class","SC-20380","United States","Consumer","1781.682","North Carolina","27217","South","FUR-TA-10001889","Furniture","Tables","Bush Advantage Collection Racetrack Conference Table"
"5068","CA-2018-160934","15/01/2018","19/01/2018","Tonja Turnell","Los Angeles","Standard Class","TT-21460","United States","Home Office","21.4","California","90008","West","OFF-AR-10003504","Office Supplies","Art","Newell 347"
"5069","CA-2015-124478","8/8/2015","12/8/2015","Matt Abelman","Trenton","Standard Class","MA-17560","United States","Home Office","549.99","Michigan","48183","Central","TEC-CO-10001571","Technology","Copiers","Sharp 1540cs Digital Laser Copier"
"5070","CA-2015-124478","8/8/2015","12/8/2015","Matt Abelman","Trenton","Standard Class","MA-17560","United States","Home Office","167.535","Michigan","48183","Central","OFF-AP-10002495","Office Supplies","Appliances","Acco Smartsocket Table Surge Protector, 6 Color-Coded Adapter Outlets"
"5071","CA-2015-124478","8/8/2015","12/8/2015","Matt Abelman","Trenton","Standard Class","MA-17560","United States","Home Office","38.34","Michigan","48183","Central","OFF-EN-10002500","Office Supplies","Envelopes","Globe Weis Peel & Seel First Class Envelopes"
"5072","CA-2015-124478","8/8/2015","12/8/2015","Matt Abelman","Trenton","Standard Class","MA-17560","United States","Home Office","53.88","Michigan","48183","Central","FUR-FU-10002088","Furniture","Furnishings","Nu-Dell Float Frame 11 x 14 1/2"
"5073","CA-2015-124478","8/8/2015","12/8/2015","Matt Abelman","Trenton","Standard Class","MA-17560","United States","Home Office","299.98","Michigan","48183","Central","TEC-PH-10001128","Technology","Phones","Motorola Droid Maxx"
"5074","CA-2016-145485","5/11/2016","5/11/2016","Justin MacKendrick","San Francisco","Same Day","JM-16195","United States","Consumer","62.8","California","94109","West","OFF-ST-10000649","Office Supplies","Storage","Hanging Personal Folder File"
"5075","CA-2018-151071","25/04/2018","29/04/2018","Mick Brown","Los Angeles","Second Class","MB-18085","United States","Consumer","13.904","California","90049","West","OFF-BI-10002103","Office Supplies","Binders","Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl"
"5076","CA-2015-134572","20/04/2015","22/04/2015","Seth Vernon","Houston","Second Class","SV-20365","United States","Consumer","744.1","Texas","77070","Central","FUR-TA-10001705","Furniture","Tables","Bush Advantage Collection Round Conference Table"
"5077","CA-2015-134572","20/04/2015","22/04/2015","Seth Vernon","Houston","Second Class","SV-20365","United States","Consumer","44.84","Texas","77070","Central","OFF-ST-10004634","Office Supplies","Storage","Personal Folder Holder, Ebony"
"5078","CA-2015-134572","20/04/2015","22/04/2015","Seth Vernon","Houston","Second Class","SV-20365","United States","Consumer","401.59","Texas","77070","Central","FUR-TA-10004442","Furniture","Tables","Riverside Furniture Stanwyck Manor Table Series"
"5079","CA-2018-143217","11/11/2018","17/11/2018","Catherine Glotzbach","Milwaukee","Standard Class","CG-12040","United States","Home Office","18.24","Wisconsin","53209","Central","OFF-BI-10002949","Office Supplies","Binders","Prestige Round Ring Binders"
"5080","US-2018-133312","25/11/2018","29/11/2018","Bradley Drucker","San Francisco","Standard Class","BD-11500","United States","Consumer","359.499","California","94122","West","FUR-BO-10002213","Furniture","Bookcases","Sauder Forest Hills Library, Woodland Oak Finish"
"5081","US-2018-133312","25/11/2018","29/11/2018","Bradley Drucker","San Francisco","Standard Class","BD-11500","United States","Consumer","10.48","California","94122","West","OFF-ST-10001325","Office Supplies","Storage","Sterilite Officeware Hinged File Box"
"5082","US-2016-137533","18/12/2016","18/12/2016","Jim Kriz","Cleveland","Same Day","JK-15640","United States","Home Office","20.736","Ohio","44105","East","OFF-PA-10003441","Office Supplies","Paper","Xerox 226"
"5083","CA-2017-155138","8/9/2017","12/9/2017","Jill Matthias","Monroe","Standard Class","JM-15580","United States","Consumer","35.168","North Carolina","28110","South","TEC-AC-10004209","Technology","Accessories","Memorex Froggy Flash Drive 4 GB"
"5084","CA-2017-155138","8/9/2017","12/9/2017","Jill Matthias","Monroe","Standard Class","JM-15580","United States","Consumer","64.704","North Carolina","28110","South","OFF-PA-10000501","Office Supplies","Paper","Petty Cash Envelope"
"5085","CA-2017-108350","6/6/2017","9/6/2017","Scot Coram","Lowell","Second Class","SC-20230","United States","Corporate","105.52","Massachusetts","1852","East","OFF-PA-10003656","Office Supplies","Paper","Xerox 1935"
"5086","CA-2016-144302","19/06/2016","23/06/2016","Maria Etezadi","Dallas","Standard Class","ME-17320","United States","Home Office","5.792","Texas","75081","Central","OFF-BI-10001107","Office Supplies","Binders","GBC White Gloss Covers, Plain Front"
"5087","CA-2016-109001","5/3/2016","9/3/2016","Katherine Nockton","Philadelphia","Standard Class","KN-16390","United States","Corporate","466.158","Pennsylvania","19120","East","TEC-PH-10000562","Technology","Phones","Samsung Convoy 3"
"5088","CA-2016-109001","5/3/2016","9/3/2016","Katherine Nockton","Philadelphia","Standard Class","KN-16390","United States","Corporate","10.312","Pennsylvania","19120","East","TEC-AC-10001101","Technology","Accessories","Sony 16GB Class 10 Micro SDHC R40 Memory Card"
